1105%Customer#000001105%P1JJc7swU06%RUSSIA   2%RUSSIA         %
1109%Customer#000001109%qhoL73m5RMp%RUSSIA   9%RUSSIA         %
1130%Customer#000001130%V,ss qBl3Hxjstw05cPjY%RUSSIA   6%RUSSIA         %
1132%Customer#000001132%VNOecKU,35%RUSSIA   3%RUSSIA         %
1138%Customer#000001138%TrRb0Oik4DA%RUSSIA   0%RUSSIA         %
1139%Customer#000001139%7nkkUS 2K6lQtdGsRwltzN%RUSSIA   7%RUSSIA         %
1141%Customer#000001141%rUxsx4BK9bCZR%RUSSIA   8%RUSSIA         %
1200%Customer#000001200%Zbltzxf%RUSSIA   0%RUSSIA         %
1212%Customer#000001212%HHI5fMQNzAVz6XqVe2vt9xr3%RUSSIA   0%RUSSIA         %
1218%Customer#000001218%i2dw6Clk,NotTQheJFYsg%RUSSIA   2%RUSSIA         %
1221%Customer#000001221%XEEMIuE%RUSSIA   2%RUSSIA         %
1337%Customer#000001337%roqehNY3NvZpo%RUSSIA   8%RUSSIA         %
1367%Customer#000001367%LdS,XHT,XB2Z2%RUSSIA   6%RUSSIA         %
1381%Customer#000001381%kAgLl7nUiPStCleWOiKevH3%RUSSIA   4%RUSSIA         %
1392%Customer#000001392%J3EdCNT%RUSSIA   9%RUSSIA         %
1410%Customer#000001410%um6F NJUEGlEKS8jvg1CD6ch%RUSSIA   7%RUSSIA         %
1424%Customer#000001424%sXazbL%RUSSIA   6%RUSSIA         %
1449%Customer#000001449%GdlOsBlX7HG8cR%RUSSIA   8%RUSSIA         %
1524%Customer#000001524%E4S9oys t5eO2eoxmr%RUSSIA   9%RUSSIA         %
1568%Customer#000001568%ycezcMh, QN8kA4Sbebz,z%RUSSIA   8%RUSSIA         %
1576%Customer#000001576%NORNcIEon,JIOamPWIiLMSSs%RUSSIA   3%RUSSIA         %
1577%Customer#000001577%NQeEL 4hTrs%RUSSIA   9%RUSSIA         %
1585%Customer#000001585%Hensdpwioj,HTzfCSK,ompSO%RUSSIA   7%RUSSIA         %
1597%Customer#000001597%VB8YCkryvCdNO9b6e7%RUSSIA   9%RUSSIA         %
1626%Customer#000001626%bAwNRqv5aa,XXCue3PSd%RUSSIA   7%RUSSIA         %
1666%Customer#000001666%rloekgi oca1Qw7wT23%RUSSIA   5%RUSSIA         %
1683%Customer#000001683%NOcAKpPQ6ioRhv22xw%RUSSIA   1%RUSSIA         %
1698%Customer#000001698%4sGtIIWnVcd42%RUSSIA   4%RUSSIA         %
1723%Customer#000001723%AI9Iy3qzh,EbfEqENVh31%RUSSIA   9%RUSSIA         %
1745%Customer#000001745%CqCUBTa%RUSSIA   5%RUSSIA         %
1776%Customer#000001776%1ItkFKW%RUSSIA   3%RUSSIA         %
1808%Customer#000001808%2rfCzAR63m5vEX%RUSSIA   2%RUSSIA         %
1818%Customer#000001818%w82xwde7S261A9%RUSSIA   6%RUSSIA         %
1849%Customer#000001849%x9OUE5f9C9MYmF6%RUSSIA   6%RUSSIA         %
1864%Customer#000001864%27qybTQHRT4YWU tPzKFn3%RUSSIA   8%RUSSIA         %
1872%Customer#000001872%p7jLo1EVGOEKFPhRv75u%RUSSIA   3%RUSSIA         %
1954%Customer#000001954%NOYowVhFfXfl8DPq54 mswFH%RUSSIA   7%RUSSIA         %
2017%Customer#000002017%fva5CCKj5YoG,3YdHr7 1kRT%RUSSIA   8%RUSSIA         %
2039%Customer#000002039%CqtMpXKUzbAgui1vFl8qO%RUSSIA   5%RUSSIA         %
2046%Customer#000002046%c0UOuxe%RUSSIA   4%RUSSIA         %
2069%Customer#000002069%y4taD7fioheu0t0%RUSSIA   7%RUSSIA         %
2213%Customer#000002213%WoAC o%RUSSIA   2%RUSSIA         %
2217%Customer#000002217%6msMCzmMaE6pr%RUSSIA   6%RUSSIA         %
2240%Customer#000002240%vWtyEqyOxq jjAz%RUSSIA   9%RUSSIA         %
2250%Customer#000002250%4XYZZF,E%RUSSIA   1%RUSSIA         %
2259%Customer#000002259%yrxqF2o81rYKxZ5r8Tg%RUSSIA   5%RUSSIA         %
2266%Customer#000002266%pIsSz7dnkR0sSptD3tIOtC %RUSSIA   9%RUSSIA         %
2268%Customer#000002268%lAeKuSHIu4IDvOt ZVTYVu5%RUSSIA   3%RUSSIA         %
2302%Customer#000002302%t564Kez3qs7K%RUSSIA   7%RUSSIA         %
2319%Customer#000002319%tLm3D9Ahd9GPN3Yu5DnKtFQ%RUSSIA   0%RUSSIA         %
2336%Customer#000002336%faFgkIiBKyIJVL12KZel5AO%RUSSIA   9%RUSSIA         %
2350%Customer#000002350%H7ueMOoR7f%RUSSIA   4%RUSSIA         %
2370%Customer#000002370%t8YmhirSfzisu ryO%RUSSIA   6%RUSSIA         %
2378%Customer#000002378%10SGClrDTJ,7y0qLBv12pb%RUSSIA   9%RUSSIA         %
2383%Customer#000002383%j3jzVIF8wb1C64 B1MzMQ7r%RUSSIA   1%RUSSIA         %
2390%Customer#000002390%Ssyqx4P9d0aa9cZG7cUBj0R%RUSSIA   6%RUSSIA         %
2395%Customer#000002395%V5N33Wb%RUSSIA   1%RUSSIA         %
2512%Customer#000002512%P0iaFbJk0NBPH%RUSSIA   7%RUSSIA         %
2527%Customer#000002527%lm9X6lR%RUSSIA   1%RUSSIA         %
2546%Customer#000002546%dQKNEZ10KdYs5MMhYSeh1yX%RUSSIA   1%RUSSIA         %
2575%Customer#000002575%tN7O7ZLk22gM9rLp%RUSSIA   5%RUSSIA         %
2593%Customer#000002593%1bNCTMCHDnFD1u0zJr,c%RUSSIA   3%RUSSIA         %
2717%Customer#000002717%2ZYQNxCJ VA6fe3tDawf%RUSSIA   0%RUSSIA         %
2743%Customer#000002743%zcJmaTjzYk82U3LuAuRd%RUSSIA   3%RUSSIA         %
2758%Customer#000002758%8xNjalk%RUSSIA   2%RUSSIA         %
2763%Customer#000002763%zdNnhh963YBcI2Ts5aGeaqqA%RUSSIA   5%RUSSIA         %
2790%Customer#000002790%0MqfoJ%RUSSIA   0%RUSSIA         %
2806%Customer#000002806%gmuN1q7A,Iwu,Gj%RUSSIA   6%RUSSIA         %
2834%Customer#000002834%EAjTk8w4weDNgZ%RUSSIA   0%RUSSIA         %
2849%Customer#000002849%JJoZqGHngQtYl,twb0wAr%RUSSIA   2%RUSSIA         %
2972%Customer#000002972%IHiWWnorGfvz%RUSSIA   6%RUSSIA         %
3028%Customer#000003028%U5zXrnTyzUpp2tAo4t%RUSSIA   5%RUSSIA         %
3030%Customer#000003030%nmztdXg7JbBkMQVb3rGZiZ%RUSSIA   4%RUSSIA         %
3049%Customer#000003049%2zYM8ySXpTs%RUSSIA   6%RUSSIA         %
3076%Customer#000003076%JSivTe8%RUSSIA   4%RUSSIA         %
3086%Customer#000003086%6,YDe,x6JDfZ9QyBsSdQl%RUSSIA   8%RUSSIA         %
3099%Customer#000003099%yqShAczpKRWnGupeWng7JG2W%RUSSIA   2%RUSSIA         %
3114%Customer#000003114%GT5X7NSCIQZsI1wvvj7x%RUSSIA   9%RUSSIA         %
3127%Customer#000003127%J1VCbTJpSsmKA6pVI%RUSSIA   9%RUSSIA         %
3129%Customer#000003129%VQ7IUJ8%RUSSIA   6%RUSSIA         %
3179%Customer#000003179%cW03nUZU%RUSSIA   5%RUSSIA         %
3201%Customer#000003201%u6TjS4AJM4f77,uIOY fGhn%RUSSIA   5%RUSSIA         %
3277%Customer#000003277%TfiFRhG8uqFOq%RUSSIA   4%RUSSIA         %
3299%Customer#000003299%ckmK HBgdeY9w3XoIn%RUSSIA   7%RUSSIA         %
3302%Customer#000003302%mYjHkS6jI0YmJPS0zh%RUSSIA   4%RUSSIA         %
3307%Customer#000003307%F73NRiqjhhIjt0nC%RUSSIA   3%RUSSIA         %
3343%Customer#000003343%HtfOTE51yoC7Obd7Ml%RUSSIA   7%RUSSIA         %
3344%Customer#000003344%UPcEPKgnCKl8IdaLnB6lyEC6%RUSSIA   4%RUSSIA         %
3379%Customer#000003379%3cas9cWxS1sj0JtluOhs7%RUSSIA   7%RUSSIA         %
3395%Customer#000003395%KUFu6f%RUSSIA   0%RUSSIA         %
3406%Customer#000003406%4UKhVj4RSacO nfQO%RUSSIA   3%RUSSIA         %
3412%Customer#000003412%eP,807cHJV%RUSSIA   8%RUSSIA         %
3463%Customer#000003463%BQUK3RlEYo7bDO 5F0WMtIGE%RUSSIA   1%RUSSIA         %
3476%Customer#000003476%Fin44fvB0mBcnWSU1J86DKPK%RUSSIA   8%RUSSIA         %
3478%Customer#000003478%1UwEbPgvX2JdTQqpAtY%RUSSIA   1%RUSSIA         %
3481%Customer#000003481%Olb lkL9%RUSSIA   0%RUSSIA         %
3499%Customer#000003499%7mPjYm9unv4PFIcxwe6I%RUSSIA   2%RUSSIA         %
3552%Customer#000003552%f2aeu9K%RUSSIA   1%RUSSIA         %
3556%Customer#000003556%iQYNarzQbez Es6SO%RUSSIA   9%RUSSIA         %
3618%Customer#000003618%IEoWdj8N6BL%RUSSIA   8%RUSSIA         %
3634%Customer#000003634%aVomAJ hCqDy2T,rUkz%RUSSIA   6%RUSSIA         %
3682%Customer#000003682%te35p7l9i%RUSSIA   6%RUSSIA         %
3708%Customer#000003708%q4PBTi,%RUSSIA   6%RUSSIA         %
3739%Customer#000003739%iGhfJ8B0GITvvEUp%RUSSIA   0%RUSSIA         %
3748%Customer#000003748%9Ef7vCY,sC0xfxLRIBMEC%RUSSIA   7%RUSSIA         %
3753%Customer#000003753%19RQRrpYsRaMw,JOsgRD%RUSSIA   6%RUSSIA         %
3783%Customer#000003783%8uTErV%RUSSIA   1%RUSSIA         %
3787%Customer#000003787%m8p  rkv3hK%RUSSIA   6%RUSSIA         %
3805%Customer#000003805%h9AyDyyA8hS%RUSSIA   6%RUSSIA         %
3811%Customer#000003811%b6vEJqifAgS%RUSSIA   4%RUSSIA         %
3837%Customer#000003837%pQbCDSeQkaHyh%RUSSIA   9%RUSSIA         %
3867%Customer#000003867%yJ,i4QJmtoNlBX4C7%RUSSIA   1%RUSSIA         %
3927%Customer#000003927%k07ouP5Bnd7R0kKl93F%RUSSIA   6%RUSSIA         %
3940%Customer#000003940%XKBH4w2UO%RUSSIA   2%RUSSIA         %
3950%Customer#000003950%upleMhVklGgviBIB3g1yg%RUSSIA   6%RUSSIA         %
3982%Customer#000003982%7QgVhkE%RUSSIA   1%RUSSIA         %
3993%Customer#000003993%nVcWVdFQWgZxw8%RUSSIA   3%RUSSIA         %
4052%Customer#000004052%YgXHkXLa6B1JXPt69rQWJ4%RUSSIA   0%RUSSIA         %
4072%Customer#000004072%C2RqAysDAHc0uweoL%RUSSIA   7%RUSSIA         %
4104%Customer#000004104%dHD DtwOUH%RUSSIA   3%RUSSIA         %
4122%Customer#000004122%b,UH1cAXKSH beg50g1Xvv8h%RUSSIA   9%RUSSIA         %
4200%Customer#000004200%6KWs7Xvcb,b7p,kM%RUSSIA   9%RUSSIA         %
4240%Customer#000004240%0jbORrlH%RUSSIA   5%RUSSIA         %
4279%Customer#000004279%LvCPxX%RUSSIA   0%RUSSIA         %
4302%Customer#000004302%F6NR3OaPvCqG2Yj5An%RUSSIA   2%RUSSIA         %
4317%Customer#000004317%IPiw kwfKs9vKgV%RUSSIA   6%RUSSIA         %
4336%Customer#000004336%1ArYzHR%RUSSIA   2%RUSSIA         %
4371%Customer#000004371%UjuGDvPX LRvZvS4jwlJOxMk%RUSSIA   1%RUSSIA         %
4421%Customer#000004421%syfUYmEwv%RUSSIA   6%RUSSIA         %
4437%Customer#000004437%pjMF tlsUrdK80a%RUSSIA   8%RUSSIA         %
4440%Customer#000004440%uvQnFxpuwpst,ev9 cWpG%RUSSIA   6%RUSSIA         %
4492%Customer#000004492%XbS92ZYvWGd%RUSSIA   2%RUSSIA         %
4554%Customer#000004554% IeJZC9xpuryAg,yARMs42Y%RUSSIA   9%RUSSIA         %
4572%Customer#000004572%TwSdV 9sIfaIjWAdJVO%RUSSIA   7%RUSSIA         %
4622%Customer#000004622% Z59CfLM05J0P9fr%RUSSIA   5%RUSSIA         %
4624%Customer#000004624%A52sWNPaDZgVJNBEi6Y%RUSSIA   6%RUSSIA         %
4633%Customer#000004633%UFvN4z%RUSSIA   7%RUSSIA         %
4677%Customer#000004677%xRYYKPUVYUV0DSO4I9%RUSSIA   5%RUSSIA         %
4716%Customer#000004716%31eQLkyTOCS3X3FORqhLq%RUSSIA   5%RUSSIA         %
4717%Customer#000004717%1cm8bKPKVXWy5AC95nj%RUSSIA   1%RUSSIA         %
4772%Customer#000004772%0QagXCeBbV8r8 W5cdwdLgvC%RUSSIA   6%RUSSIA         %
4828%Customer#000004828%Bxmz1E8iLFHusFIOl2t%RUSSIA   0%RUSSIA         %
4850%Customer#000004850%BNwszTx7C%RUSSIA   5%RUSSIA         %
4877%Customer#000004877%UY,pHQunIvFP%RUSSIA   5%RUSSIA         %
4887%Customer#000004887%Eyyv262SCD,88AWWlOXi%RUSSIA   5%RUSSIA         %
4936%Customer#000004936%mgxqBxje%RUSSIA   6%RUSSIA         %
5031%Customer#000005031%YHG8QvSIcWmC7x8TjImMoX%RUSSIA   0%RUSSIA         %
5073%Customer#000005073%4UH,p420BCZX%RUSSIA   5%RUSSIA         %
5079%Customer#000005079%pIpskbFvzJdeYeGWjwK lR%RUSSIA   2%RUSSIA         %
5092%Customer#000005092%YxVdxDxI5deFpRmIPwcDcG%RUSSIA   6%RUSSIA         %
5093%Customer#000005093%Vhicoibvk2JDb7ivLP0s%RUSSIA   2%RUSSIA         %
5095%Customer#000005095%Je3jZQhgQXqQ%RUSSIA   3%RUSSIA         %
5097%Customer#000005097%Z8mXrqegq4cqUqa,te%RUSSIA   5%RUSSIA         %
5110%Customer#000005110%MZzyWkOWmMsJxNY8YIRvy4iu%RUSSIA   4%RUSSIA         %
5129%Customer#000005129%kMRzNVyh4BKZD%RUSSIA   7%RUSSIA         %
5180%Customer#000005180%E,C,Jp8Wv6%RUSSIA   9%RUSSIA         %
5212%Customer#000005212%nPsz6MkX 7pvM%RUSSIA   2%RUSSIA         %
5217%Customer#000005217%uFnw6WX%RUSSIA   5%RUSSIA         %
5218%Customer#000005218%jJghx87MZWf4ajwq1vT6YwF%RUSSIA   8%RUSSIA         %
5249%Customer#000005249%LLDqrO8t6LLGNdKrJ2Ue0jI%RUSSIA   9%RUSSIA         %
5344%Customer#000005344%Zj 8f8xVSiUAjDpCj6%RUSSIA   0%RUSSIA         %
5359%Customer#000005359%iFCdGWTjF5%RUSSIA   0%RUSSIA         %
5372%Customer#000005372%H5qbrTweLgvPrODVfSer%RUSSIA   6%RUSSIA         %
5390%Customer#000005390%cMgBhqFAYmg4BI7ToDCm%RUSSIA   4%RUSSIA         %
5391%Customer#000005391%OX6qPUzbnPtX1tOygJEcZ%RUSSIA   0%RUSSIA         %
5453%Customer#000005453%mTl5htX,Phf8t4QkbxY %RUSSIA   1%RUSSIA         %
5457%Customer#000005457%ZyMGHLBpwr,2i p%RUSSIA   6%RUSSIA         %
5475%Customer#000005475%r PzKljc2DW1E%RUSSIA   1%RUSSIA         %
5515%Customer#000005515%l3kDIIwUEQOVZYd275mg33Xn%RUSSIA   2%RUSSIA         %
5521%Customer#000005521%oqbm,Up,epwWD%RUSSIA   4%RUSSIA         %
5573%Customer#000005573%J hBXFG5hC9O%RUSSIA   4%RUSSIA         %
5602%Customer#000005602%7yLmnbcezp%RUSSIA   4%RUSSIA         %
5699%Customer#000005699%fs6tjmiz6,bkFshvTnHY%RUSSIA   3%RUSSIA         %
5758%Customer#000005758%1fzdzRnYvWZv2J5PxriYr%RUSSIA   5%RUSSIA         %
5809%Customer#000005809%Z6o2ONKh%RUSSIA   1%RUSSIA         %
5822%Customer#000005822%B5gOFYlJ5UBZadeB%RUSSIA   3%RUSSIA         %
5933%Customer#000005933%f8RyEGOKPY2wHRBf0jwA%RUSSIA   9%RUSSIA         %
5968%Customer#000005968%HlfG,soa%RUSSIA   0%RUSSIA         %
6016%Customer#000006016%dLRXi6gKeGE%RUSSIA   0%RUSSIA         %
6041%Customer#000006041%qli R6iSaODe%RUSSIA   3%RUSSIA         %
6129%Customer#000006129%f5tND8YcO%RUSSIA   6%RUSSIA         %
6191%Customer#000006191%U3kh,yKbGrO%RUSSIA   6%RUSSIA         %
6199%Customer#000006199%YfjTYru67cBwxQsCpUNGWIS%RUSSIA   1%RUSSIA         %
6214%Customer#000006214%s0eqg2unklYagvnn9I%RUSSIA   9%RUSSIA         %
6233%Customer#000006233%X1POEl9%RUSSIA   4%RUSSIA         %
6239%Customer#000006239%cGF1oBd%RUSSIA   9%RUSSIA         %
6252%Customer#000006252%JkxYX6U9V,MpNW05oeMkF%RUSSIA   2%RUSSIA         %
6266%Customer#000006266%Scgju,0 3ir5,BAV5%RUSSIA   1%RUSSIA         %
6297%Customer#000006297%o30qRf3%RUSSIA   6%RUSSIA         %
6329%Customer#000006329%lKsHnq hKpEsLJdtNOPM%RUSSIA   7%RUSSIA         %
6337%Customer#000006337%cI1oMVi5DsoWF6y%RUSSIA   8%RUSSIA         %
6348%Customer#000006348%,4SoA6%RUSSIA   9%RUSSIA         %
6351%Customer#000006351%F35zq3145NT NxfZdNDNZ%RUSSIA   1%RUSSIA         %
6357%Customer#000006357%1j5JdL7%RUSSIA   0%RUSSIA         %
6359%Customer#000006359%MJqR thLAeVSU%RUSSIA   5%RUSSIA         %
6373%Customer#000006373%rBYDAG9R8DzdC4G%RUSSIA   8%RUSSIA         %
6420%Customer#000006420%acN5uQjn,0l5o%RUSSIA   2%RUSSIA         %
6432%Customer#000006432%XbkJiizdS0%RUSSIA   2%RUSSIA         %
6440%Customer#000006440%nJbMa6LWYUTMmmS,t7Tf%RUSSIA   0%RUSSIA         %
6453%Customer#000006453%C1,Hisi2rzK,TQgcNEaTyw%RUSSIA   9%RUSSIA         %
6499%Customer#000006499%t3dZjXw8mPgr5mw%RUSSIA   3%RUSSIA         %
6535%Customer#000006535%vrDpAWUc8JAj0QGMRozHhp%RUSSIA   8%RUSSIA         %
6546%Customer#000006546%t2ayAGqbVHlJacyfmf%RUSSIA   2%RUSSIA         %
6565%Customer#000006565%KA2l,Su7rJ4wX9jKx8KopLjD%RUSSIA   9%RUSSIA         %
6568%Customer#000006568%UgKbksl,DmP%RUSSIA   3%RUSSIA         %
6575%Customer#000006575%lq97Lwzy%RUSSIA   5%RUSSIA         %
6615%Customer#000006615%lGgDKPXAOQ4F6O%RUSSIA   8%RUSSIA         %
6645%Customer#000006645%Svxe6iMQZf3izq,fnsC%RUSSIA   7%RUSSIA         %
6904%Customer#000006904%cESryho %RUSSIA   5%RUSSIA         %
6926%Customer#000006926%hcurFqrDlk NQGXs8OVs%RUSSIA   9%RUSSIA         %
6966%Customer#000006966%bXtqm,tCH08gQL4EJtLOaW4f%RUSSIA   6%RUSSIA         %
6981%Customer#000006981%qneSX1IDta4S5HHrq2SJ%RUSSIA   1%RUSSIA         %
6983%Customer#000006983%n,qA 4XQivX1Oid9i4n3o%RUSSIA   5%RUSSIA         %
7018%Customer#000007018%Ls9z yfw6a%RUSSIA   4%RUSSIA         %
7034%Customer#000007034%FI,nWqFLsq68hKRgjD%RUSSIA   4%RUSSIA         %
7047%Customer#000007047%iHF9mJrlF4Bmyy9JDrGc%RUSSIA   2%RUSSIA         %
7058%Customer#000007058%E18CCz%RUSSIA   7%RUSSIA         %
7061%Customer#000007061%cuJs8ENUKKXezMc4cFrD%RUSSIA   6%RUSSIA         %
7067%Customer#000007067%464DZW4%RUSSIA   9%RUSSIA         %
7068%Customer#000007068%IzLO2b4LkBDRqqjwI12,%RUSSIA   6%RUSSIA         %
7083%Customer#000007083%IH03alQt%RUSSIA   3%RUSSIA         %
7099%Customer#000007099%wsuOj80f0OxtGz2%RUSSIA   0%RUSSIA         %
7107%Customer#000007107%o,65hZtK%RUSSIA   3%RUSSIA         %
7135%Customer#000007135%2YWer5gpyKTQglMlF%RUSSIA   5%RUSSIA         %
7136%Customer#000007136%1UwUyw0wHIzPB91,oOM1lfD%RUSSIA   2%RUSSIA         %
7146%Customer#000007146%N85HxA76UZA6NQ3rBtTwV,l%RUSSIA   1%RUSSIA         %
7174%Customer#000007174%UvsDHBg%RUSSIA   0%RUSSIA         %
7194%Customer#000007194%KqkxMylXT%RUSSIA   5%RUSSIA         %
7258%Customer#000007258%,yg3oJ,jJ,4f65rjuwDn40Q%RUSSIA   1%RUSSIA         %
7275%Customer#000007275%i0GOtrSpyHPJFRZXtKf6%RUSSIA   3%RUSSIA         %
7306%Customer#000007306%lTXurbbI5tHPj%RUSSIA   7%RUSSIA         %
7347%Customer#000007347%ZRxnVxbHXTg,7R9XmOG 8%RUSSIA   6%RUSSIA         %
7407%Customer#000007407%B8JcWCHkC9v9fHQ2q5Z%RUSSIA   2%RUSSIA         %
7412%Customer#000007412%gIRXfMDC2R2e6SE65g2%RUSSIA   1%RUSSIA         %
7451%Customer#000007451%n0kUpsgIPpmxVowRqbLJ%RUSSIA   6%RUSSIA         %
7473%Customer#000007473%y3T6eYQEFKhbriF7PHucbSFa%RUSSIA   6%RUSSIA         %
7491%Customer#000007491%GIplhMqEjb3hPxkfoG XJaI%RUSSIA   3%RUSSIA         %
7497%Customer#000007497%tBxPuU8VzOPtTTqaYv%RUSSIA   1%RUSSIA         %
7516%Customer#000007516%R,oweFrB4svKG8XhM4ncI0B%RUSSIA   3%RUSSIA         %
7561%Customer#000007561%O8O ibKbMYJ%RUSSIA   6%RUSSIA         %
7580%Customer#000007580%wHxfID%RUSSIA   4%RUSSIA         %
7618%Customer#000007618%wGTvTInGtYPGxDXo XARWd%RUSSIA   9%RUSSIA         %
7666%Customer#000007666%qSKPmFW,5RT4%RUSSIA   7%RUSSIA         %
7720%Customer#000007720%1DEofbZb%RUSSIA   4%RUSSIA         %
7745%Customer#000007745%ikpncls%RUSSIA   5%RUSSIA         %
7759%Customer#000007759%FZ2atq3lkUsmO 9IB%RUSSIA   4%RUSSIA         %
7804%Customer#000007804%8OB0tpQXcaadEWe2v%RUSSIA   9%RUSSIA         %
7815%Customer#000007815%Ok48Et%RUSSIA   4%RUSSIA         %
7858%Customer#000007858%Cl7Pd6hXN%RUSSIA   6%RUSSIA         %
7875%Customer#000007875%RFKZ,uhwoRRcd3tOSF%RUSSIA   4%RUSSIA         %
7942%Customer#000007942%IIdty7buXA7%RUSSIA   2%RUSSIA         %
7982%Customer#000007982%wWnGml2dpoRavJ2vLoWYfvD%RUSSIA   4%RUSSIA         %
7988%Customer#000007988%bMpSxv83gsRZEBV8f%RUSSIA   1%RUSSIA         %
8002%Customer#000008002%qNehckBp21Cjugt6%RUSSIA   9%RUSSIA         %
8011%Customer#000008011%tzdBQD2rM5%RUSSIA   0%RUSSIA         %
8023%Customer#000008023%LGkNJy%RUSSIA   9%RUSSIA         %
8038%Customer#000008038%TgAQRWlRcMcxViA8B %RUSSIA   0%RUSSIA         %
8061%Customer#000008061%EbnmQKHQx3bQTsG9TmgK%RUSSIA   9%RUSSIA         %
8109%Customer#000008109%2y6kg,v%RUSSIA   0%RUSSIA         %
8116%Customer#000008116%SNl3hwHvg4fgvO79%RUSSIA   5%RUSSIA         %
8157%Customer#000008157%x7dxhmiOWB%RUSSIA   2%RUSSIA         %
8175%Customer#000008175%F zxNgUL4aqIa4Epu%RUSSIA   8%RUSSIA         %
8180%Customer#000008180%y3LiemRM9uh9S%RUSSIA   1%RUSSIA         %
8210%Customer#000008210%eOhxE1%RUSSIA   2%RUSSIA         %
8274%Customer#000008274%uUfst,P,iAVoPSvJDU%RUSSIA   4%RUSSIA         %
8315%Customer#000008315%RCPN7cEdpO3WZdylq776D%RUSSIA   3%RUSSIA         %
8350%Customer#000008350%yuSVG8gRZKk76pxHpGk520E%RUSSIA   5%RUSSIA         %
8444%Customer#000008444%wV65CGUIqJrF5cFkNazc%RUSSIA   2%RUSSIA         %
8471%Customer#000008471%QLH4P8pc7%RUSSIA   9%RUSSIA         %
8513%Customer#000008513%RbnV78yCuKA7R%RUSSIA   4%RUSSIA         %
8535%Customer#000008535%dhATWNCa38ZblqSMWY%RUSSIA   4%RUSSIA         %
8545%Customer#000008545%WOanE7zco3w%RUSSIA   2%RUSSIA         %
